Waf: Entering directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Waf: Leaving directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (17.018s)
CreateVariables () DONE !!!
Creating 10 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	36.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	37.20	17.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	37.20	15.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	37.20	15.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	37.20	11.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	37.18	10.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8.00	37.20	9.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	37.20	9.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	37.20	10.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	37.20	10.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	37.20	10.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	37.18	10.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	37.20	10.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	37.20	11.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	37.20	9.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	37.20	9.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.00	37.20	9.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.00	37.18	10.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20.00	37.20	12.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	37.20	13.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
22.00	37.20	10.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.00	37.20	12.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
24.00	37.20	12.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
25.00	37.18	14.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.00	37.20	11.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
27.00	37.20	10.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28.00	37.20	9.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
29.00	37.20	9.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
30.00	37.18	8.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31.00	37.20	11.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32.00	37.20	10.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.00	37.20	11.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	37.20	9.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
35.00	37.20	10.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
36.00	37.18	10.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37.00	37.20	8.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
38.00	37.20	4.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.00	37.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
