Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.120s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	10.20	6.26	6.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.66
3.00	10.20	6.30	6.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.67
4.00	10.20	6.30	6.30	0.00	0.00	0.49	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.52
5.00	10.20	6.30	6.30	0.00	0.00	1.25	0.05	0.24	0.00	0.00	0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.60
6.00	10.20	6.30	6.30	0.00	0.14	0.00	0.61	0.05	0.00	0.00	0.66	0.00	0.00	0.00	0.00	2.11	0.00	0.00	0.00	0.00	0.00
7.00	10.21	6.30	6.30	0.07	0.99	0.00	0.05	1.02	0.00	0.00	0.07	0.00	0.00	0.49	0.00	1.52	0.00	0.00	0.00	0.00	0.00
8.00	10.20	6.30	6.30	0.47	0.00	0.00	0.00	0.20	0.00	0.00	0.99	0.00	0.00	0.00	0.00	1.22	0.00	0.00	0.00	0.00	0.33
9.00	10.20	6.30	6.30	0.00	0.00	0.49	0.00	0.14	0.00	0.00	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.87
10.00	10.20	6.30	6.30	0.28	1.39	0.00	0.00	0.33	0.00	0.00	1.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.80
11.00	10.20	6.30	6.30	0.00	0.00	0.00	0.00	0.35	0.00	0.00	0.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.91
